name,type,start_time,duration,"data","ack","address","read"
"I2C","data",4.26682681,2.325e-05,0x00,true,,
"I2C","data",4.26685156,2.325e-05,0x00,true,,
"I2C","data",4.26687631,2.325e-05,0x00,true,,
"I2C","data",4.26690106,2.325e-05,0x01,true,,
"I2C","data",4.26692575,2.325e-05,0x00,true,,
"I2C","data",4.2669505,2.325e-05,0x00,true,,
"I2C","data",4.26697525,2.325e-05,0x00,true,,
"I2C","data",4.267,2.325e-05,0x00,true,,
"I2C","data",4.26702475,2.325e-05,0x00,true,,
"I2C","data",4.26704944,2.325e-05,0x00,true,,
"I2C","data",4.26707419,2.325e-05,0x00,true,,
"I2C","data",4.26709894,2.325e-05,0x00,true,,
"I2C","data",4.26712369,2.325e-05,0x00,true,,
"I2C","data",4.26714844,2.325e-05,0x00,true,,
"I2C","data",4.26717313,2.325e-05,0x00,true,,
"I2C","data",4.26719787,2.325e-05,0x00,true,,
"I2C","data",4.26722262,2.325e-05,0x00,true,,
"I2C","data",4.26724738,2.325e-05,0x00,true,,
"I2C","data",4.26727212,2.325e-05,0x00,true,,
"I2C","data",4.26729681,2.325e-05,0x00,true,,
"I2C","data",4.26732156,2.325e-05,0x00,true,,
"I2C","data",4.26734631,2.325e-05,0x00,true,,
"I2C","data",4.26737106,2.325e-05,0x00,true,,
"I2C","data",4.26739575,2.325e-05,0x00,true,,
"I2C","data",4.2674205,2.325e-05,0x00,true,,
"I2C","data",4.26744525,2.325e-05,0x00,true,,
"I2C","data",4.26746994,2.325e-05,0x00,true,,
"I2C","data",4.26749469,2.325e-05,0x00,false,,
"I2C","stop",4.26752087,6.24999993e-08,,,,
"I2C","start",4.26752569,6.24999993e-08,,,,
"I2C","address",4.26752831,2.325e-05,,true,0x25,false
"I2C","data",4.26755706,2.31875e-05,0x40,true,,
"I2C","start",4.26758575,6.25000002e-08,,,,
"I2C","address",4.26758837,2.325e-05,,true,0x25,true
"I2C","data",4.26762187,2.31875e-05,0x00,false,,
"I2C","stop",4.26764806,6.24999993e-08,,,,
"I2C","start",4.56556331,6.24999993e-08,,,,
"I2C","address",4.56556594,2.325e-05,,true,0x25,false
"I2C","stop",4.56559612,6.24999993e-08,,,,
"I2C","start",4.56560112,6.25000002e-08,,,,
"I2C","address",4.56560375,2.325e-05,,true,0x25,false
"I2C","data",4.5656325,2.325e-05,0x00,true,,
"I2C","start",4.56566125,6.24999993e-08,,,,
"I2C","address",4.56566388,2.325e-05,,true,0x25,true
"I2C","data",4.56569731,2.3125e-05,0xA5,true,,
"I2C","data",4.56572194,2.325e-05,0x03,false,,
"I2C","stop",4.56574819,6.25000011e-08,,,,
"I2C","start",4.56575406,6.24999993e-08,,,,
"I2C","address",4.56575669,2.325e-05,,true,0x25,false
"I2C","data",4.56578544,2.325e-05,0x40,true,,
"I2C","start",4.56581406,6.24999993e-08,,,,
"I2C","address",4.56581663,2.325e-05,,true,0x25,true
"I2C","data",4.56585019,2.31875e-05,0x00,false,,
"I2C","stop",4.56587638,6.25000002e-08,,,,
"I2C","start",4.56588163,6.25000002e-08,,,,
"I2C","address",4.56588425,2.325e-05,,true,0x25,false
"I2C","data",4.56591294,2.325e-05,0x00,true,,
"I2C","start",4.56594169,6.25000002e-08,,,,
"I2C","address",4.56594431,2.325e-05,,true,0x25,true
"I2C","data",4.56597781,2.325e-05,0xA5,true,,
"I2C","data",4.56600256,2.325e-05,0x03,true,,
"I2C","data",4.56602725,2.33125e-05,0x00,true,,
"I2C","data",4.566052,2.325e-05,0x00,true,,
"I2C","data",4.56607675,2.325e-05,0x28,true,,
"I2C","data",4.5661015,2.325e-05,0xEF,true,,
"I2C","data",4.56612625,2.325e-05,0x5B,true,,
"I2C","data",4.56615094,2.33125e-05,0x00,true,,
"I2C","data",4.56617569,2.325e-05,0x03,true,,
"I2C","data",4.56620044,2.325e-05,0x00,true,,
"I2C","data",4.56622519,2.325e-05,0x00,true,,
"I2C","data",4.56624994,2.325e-05,0x00,true,,
"I2C","data",4.56627463,2.33125e-05,0x40,true,,
"I2C","data",4.56629937,2.325e-05,0x0D,true,,
"I2C","data",4.56632413,2.325e-05,0x03,true,,
"I2C","data",4.56634888,2.325e-05,0x00,true,,
"I2C","data",4.56637362,2.325e-05,0x01,true,,
"I2C","data",4.56639831,2.33125e-05,0x00,true,,
"I2C","data",4.56642306,2.325e-05,0x01,true,,
"I2C","data",4.56644781,2.325e-05,0x00,true,,
"I2C","data",4.56647256,2.325e-05,0x80,true,,
"I2C","data",4.56649725,2.33125e-05,0x8D,true,,
"I2C","data",4.566522,2.325e-05,0x5B,true,,
"I2C","data",4.56654675,2.325e-05,0x00,true,,
"I2C","data",4.5665715,2.325e-05,0x20,true,,
"I2C","data",4.56659625,2.325e-05,0xBF,true,,
"I2C","data",4.56662094,2.325e-05,0x02,true,,
"I2C","data",4.56664569,2.325e-05,0x00,true,,
"I2C","data",4.56667044,2.325e-05,0x00,true,,
"I2C","data",4.56669519,2.325e-05,0x12,true,,
"I2C","data",4.56671994,2.325e-05,0x7A,true,,
"I2C","data",4.56674463,2.325e-05,0x00,true,,
"I2C","data",4.56676937,2.325e-05,0x60,true,,
"I2C","data",4.56679413,2.325e-05,0xE3,true,,
"I2C","data",4.56681888,2.325e-05,0x16,true,,
"I2C","data",4.56684356,2.325e-05,0x00,true,,
"I2C","data",4.56686831,2.325e-05,0x30,true,,
"I2C","data",4.56689306,2.325e-05,0x11,true,,
"I2C","data",4.56691781,2.325e-05,0x00,true,,
"I2C","data",4.56694256,2.325e-05,0x00,true,,
"I2C","data",4.56696725,2.33125e-05,0xD0,true,,
"I2C","data",4.566992,2.325e-05,0xEE,true,,
"I2C","data",4.56701675,2.325e-05,0xFF,true,,
"I2C","data",4.5670415,2.325e-05,0xFF,true,,
"I2C","data",4.56706625,2.325e-05,0x20,true,,
"I2C","data",4.567091,2.325e-05,0x03,true,,
"I2C","data",4.56711569,2.33125e-05,0xD0,true,,
"I2C","data",4.56714044,2.325e-05,0x07,true,,
"I2C","data",4.56716519,2.325e-05,0x64,true,,
"I2C","data",4.56718994,2.325e-05,0x00,true,,
"I2C","data",4.56721463,2.33125e-05,0xF4,true,,
"I2C","data",4.56723937,2.325e-05,0x01,true,,
"I2C","data",4.56726413,2.325e-05,0x00,true,,
"I2C","data",4.56728888,2.325e-05,0x00,true,,
"I2C","data",4.56731362,2.325e-05,0x00,true,,
"I2C","data",4.56733838,2.325e-05,0x00,true,,
"I2C","data",4.56736306,2.325e-05,0x00,true,,
"I2C","data",4.56738781,2.325e-05,0x00,true,,
"I2C","data",4.56741256,2.325e-05,0x00,true,,
"I2C","data",4.56743731,2.325e-05,0x00,true,,
"I2C","data",4.567462,2.325e-05,0x00,true,,
"I2C","data",4.56748675,2.325e-05,0x00,true,,
"I2C","data",4.5675115,2.325e-05,0x00,true,,
"I2C","data",4.56753625,2.325e-05,0x00,true,,
"I2C","data",4.567561,2.325e-05,0x00,true,,
"I2C","data",4.56758569,2.325e-05,0x40,true,,
"I2C","data",4.56761044,2.325e-05,0x00,true,,
"I2C","data",4.56763519,2.325e-05,0x00,true,,
"I2C","data",4.56765994,2.325e-05,0x00,true,,
"I2C","data",4.56768463,2.325e-05,0x00,true,,
"I2C","data",4.56770937,2.325e-05,0x00,true,,
"I2C","data",4.56773413,2.325e-05,0x01,true,,
"I2C","data",4.56775888,2.325e-05,0x00,true,,
"I2C","data",4.56778362,2.325e-05,0x00,true,,
"I2C","data",4.56780831,2.33125e-05,0x00,true,,
"I2C","data",4.56783306,2.325e-05,0x00,true,,
"I2C","data",4.56785781,2.325e-05,0x00,true,,
"I2C","data",4.56788256,2.325e-05,0x00,true,,
"I2C","data",4.56790731,2.325e-05,0x00,true,,
"I2C","data",4.56793206,2.325e-05,0x00,true,,
"I2C","data",4.56795675,2.33125e-05,0x00,true,,
"I2C","data",4.5679815,2.325e-05,0x00,true,,
"I2C","data",4.56800625,2.325e-05,0x00,true,,
"I2C","data",4.568031,2.325e-05,0x00,true,,
"I2C","data",4.56805575,2.325e-05,0x00,true,,
"I2C","data",4.5680805,2.325e-05,0x00,true,,
"I2C","data",4.56810519,2.33125e-05,0x00,true,,
"I2C","data",4.56812994,2.325e-05,0x00,true,,
"I2C","data",4.56815469,2.325e-05,0x00,true,,
"I2C","data",4.56817944,2.325e-05,0x00,true,,
"I2C","data",4.56820419,2.325e-05,0x00,true,,
"I2C","data",4.56822887,2.33125e-05,0x00,true,,
"I2C","data",4.56825362,2.325e-05,0x00,true,,
"I2C","data",4.56827838,2.325e-05,0x00,true,,
"I2C","data",4.56830313,2.325e-05,0x00,true,,
"I2C","data",4.56832787,2.325e-05,0x00,false,,
"I2C","stop",4.56835406,6.24999993e-08,,,,
"I2C","start",4.56835912,6.24999993e-08,,,,
"I2C","address",4.56836175,2.325e-05,,true,0x25,false
"I2C","data",4.5683905,2.31875e-05,0x40,true,,
"I2C","start",4.56841919,6.25000002e-08,,,,
"I2C","address",4.56842181,2.325e-05,,true,0x25,true
"I2C","data",4.56845525,2.31875e-05,0x00,false,,
"I2C","stop",4.56848138,6.24999993e-08,,,,
"I2C","start",4.86638988,6.24999993e-08,,,,
"I2C","address",4.8663925,2.325e-05,,true,0x25,false
"I2C","stop",4.86642256,6.24999993e-08,,,,
"I2C","start",4.86642775,6.24999993e-08,,,,
"I2C","address",4.86643031,2.325e-05,,true,0x25,false
"I2C","data",4.86645919,2.325e-05,0x00,true,,
"I2C","start",4.86648781,6.25000002e-08,,,,
"I2C","address",4.86649044,2.325e-05,,true,0x25,true
"I2C","data",4.866524,2.3125e-05,0xA5,true,,
"I2C","data",4.86654863,2.325e-05,0x03,false,,
"I2C","stop",4.86657488,6.25000002e-08,,,,
"I2C","start",4.8665805,6.25000002e-08,,,,
"I2C","address",4.86658313,2.325e-05,,true,0x25,false
"I2C","data",4.86661188,2.325e-05,0x40,true,,
"I2C","start",4.86664062,6.25000002e-08,,,,
"I2C","address",4.86664319,2.325e-05,,true,0x25,true
"I2C","data",4.86667663,2.31875e-05,0x00,false,,
"I2C","stop",4.86670275,6.24999993e-08,,,,
"I2C","start",4.86670819,6.25000011e-08,,,,
"I2C","address",4.86671081,2.31875e-05,,true,0x25,false
"I2C","data",4.8667395,2.3125e-05,0x00,true,,
"I2C","start",4.86676825,6.24999993e-08,,,,
"I2C","address",4.86677088,2.325e-05,,true,0x25,true
"I2C","data",4.86680431,2.33125e-05,0xA5,true,,
"I2C","data",4.86682906,2.325e-05,0x03,true,,
"I2C","data",4.86685381,2.325e-05,0x00,true,,
"I2C","data",4.86687856,2.325e-05,0x00,true,,
"I2C","data",4.86690325,2.325e-05,0x28,true,,
"I2C","data",4.866928,2.325e-05,0xEF,true,,
"I2C","data",4.86695275,2.325e-05,0x5B,true,,
"I2C","data",4.8669775,2.325e-05,0x00,true,,
"I2C","data",4.86700219,2.325e-05,0x03,true,,
"I2C","data",4.86702694,2.325e-05,0x00,true,,
"I2C","data",4.86705169,2.325e-05,0x00,true,,
"I2C","data",4.86707644,2.325e-05,0x00,true,,
"I2C","data",4.86710112,2.325e-05,0x40,true,,
"I2C","data",4.86712588,2.325e-05,0x0D,true,,
"I2C","data",4.86715062,2.325e-05,0x03,true,,
"I2C","data",4.86717531,2.325e-05,0x00,true,,
"I2C","data",4.86720006,2.325e-05,0x01,true,,
"I2C","data",4.86722481,2.325e-05,0x00,true,,
"I2C","data",4.86724956,2.325e-05,0x01,true,,
"I2C","data",4.86727425,2.325e-05,0x00,true,,
"I2C","data",4.867299,2.325e-05,0x80,true,,
"I2C","data",4.86732375,2.325e-05,0x8D,true,,
"I2C","data",4.8673485,2.325e-05,0x5B,true,,
"I2C","data",4.86737325,2.325e-05,0x00,true,,
"I2C","data",4.86739794,2.325e-05,0x20,true,,
"I2C","data",4.86742269,2.325e-05,0xBF,true,,
"I2C","data",4.86744744,2.325e-05,0x02,true,,
"I2C","data",4.86747219,2.325e-05,0x00,true,,
"I2C","data",4.86749687,2.325e-05,0x00,true,,
"I2C","data",4.86752163,2.325e-05,0x12,true,,
"I2C","data",4.86754637,2.325e-05,0x7A,true,,
"I2C","data",4.86757113,2.325e-05,0x00,true,,
"I2C","data",4.86759581,2.325e-05,0x60,true,,
"I2C","data",4.86762056,2.325e-05,0xE3,true,,
"I2C","data",4.86764531,2.325e-05,0x16,true,,
"I2C","data",4.86767006,2.325e-05,0x00,true,,
"I2C","data",4.86769475,2.325e-05,0x30,true,,
"I2C","data",4.8677195,2.325e-05,0x11,true,,
"I2C","data",4.86774425,2.325e-05,0x00,true,,
"I2C","data",4.867769,2.325e-05,0x00,true,,
"I2C","data",4.86779369,2.325e-05,0xD0,true,,
"I2C","data",4.86781844,2.325e-05,0xEE,true,,
"I2C","data",4.86784319,2.325e-05,0xFF,true,,
"I2C","data",4.86786794,2.325e-05,0xFF,true,,
"I2C","data",4.86789262,2.325e-05,0x20,true,,
"I2C","data",4.86791738,2.325e-05,0x03,true,,
"I2C","data",4.86794212,2.325e-05,0xD0,true,,
"I2C","data",4.86796687,2.325e-05,0x07,true,,
"I2C","data",4.86799156,2.325e-05,0x64,true,,
"I2C","data",4.86801631,2.325e-05,0x00,true,,
"I2C","data",4.86804106,2.325e-05,0xF4,true,,
"I2C","data",4.86806581,2.325e-05,0x01,true,,
"I2C","data",4.8680905,2.33125e-05,0x00,true,,
"I2C","data",4.86811525,2.325e-05,0x00,true,,
"I2C","data",4.86814,2.325e-05,0x00,true,,
"I2C","data",4.86816475,2.325e-05,0x00,true,,
"I2C","data",4.86818944,2.325e-05,0x00,true,,
"I2C","data",4.86821419,2.325e-05,0x00,true,,
"I2C","data",4.86823894,2.325e-05,0x00,true,,
"I2C","data",4.86826369,2.325e-05,0x00,true,,
"I2C","data",4.86828837,2.325e-05,0x00,true,,
"I2C","data",4.86831313,2.325e-05,0x00,true,,
"I2C","data",4.86833787,2.325e-05,0x00,true,,
"I2C","data",4.86836262,2.325e-05,0x00,true,,
"I2C","data",4.86838731,2.325e-05,0x00,true,,
"I2C","data",4.86841206,2.325e-05,0x40,true,,
"I2C","data",4.86843681,2.325e-05,0x00,true,,
"I2C","data",4.86846156,2.325e-05,0x00,true,,
"I2C","data",4.86848631,2.325e-05,0x00,true,,
"I2C","data",4.868511,2.325e-05,0x00,true,,
"I2C","data",4.86853575,2.325e-05,0x00,true,,
"I2C","data",4.8685605,2.325e-05,0x01,true,,
"I2C","data",4.86858519,2.33125e-05,0x00,true,,
"I2C","data",4.86860994,2.325e-05,0x00,true,,
"I2C","data",4.86863469,2.325e-05,0x00,true,,
"I2C","data",4.86865944,2.325e-05,0x00,true,,
"I2C","data",4.86868419,2.325e-05,0x00,true,,
"I2C","data",4.86870888,2.325e-05,0x00,true,,
"I2C","data",4.86873362,2.325e-05,0x00,true,,
"I2C","data",4.86875837,2.325e-05,0x00,true,,
"I2C","data",4.86878313,2.325e-05,0x00,true,,
"I2C","data",4.86880781,2.325e-05,0x00,true,,
"I2C","data",4.86883256,2.325e-05,0x00,true,,
"I2C","data",4.86885731,2.325e-05,0x00,true,,
"I2C","data",4.86888206,2.325e-05,0x00,true,,
"I2C","data",4.86890675,2.325e-05,0x00,true,,
"I2C","data",4.8689315,2.325e-05,0x00,true,,
"I2C","data",4.86895625,2.325e-05,0x00,true,,
"I2C","data",4.868981,2.325e-05,0x00,true,,
"I2C","data",4.86900569,2.325e-05,0x00,true,,
"I2C","data",4.86903044,2.325e-05,0x00,true,,
"I2C","data",4.86905519,2.325e-05,0x00,true,,
"I2C","data",4.86907994,2.31875e-05,0x00,true,,
"I2C","data",4.86910463,2.325e-05,0x00,true,,
"I2C","data",4.86912938,2.325e-05,0x00,true,,
"I2C","data",4.86915412,2.325e-05,0x00,false,,
"I2C","stop",4.86918031,6.24999993e-08,,,,
"I2C","start",4.8691855,6.24999993e-08,,,,
"I2C","address",4.86918806,2.325e-05,,true,0x25,false
"I2C","data",4.86921675,2.31875e-05,0x40,true,,
"I2C","start",4.86924556,6.25000002e-08,,,,
"I2C","address",4.86924819,2.325e-05,,true,0x25,true
"I2C","data",4.86928163,2.325e-05,0x00,false,,
"I2C","stop",4.86930787,6.25000011e-08,,,,
"I2C","start",5.16723169,6.24999993e-08,,,,
"I2C","address",5.16723431,2.325e-05,,true,0x25,false
"I2C","stop",5.16726438,6.24999993e-08,,,,
"I2C","start",5.16726969,6.25000002e-08,,,,
"I2C","address",5.16727225,2.325e-05,,true,0x25,false
"I2C","data",5.16730106,2.31875e-05,0x00,true,,
"I2C","start",5.16732962,6.25000002e-08,,,,
"I2C","address",5.16733225,2.325e-05,,true,0x25,true
"I2C","data",5.16736581,2.31875e-05,0xA5,true,,
"I2C","data",5.16739044,2.33125e-05,0x03,false,,
"I2C","stop",5.16741669,6.25000002e-08,,,,
"I2C","start",5.1674225,6.25000002e-08,,,,
"I2C","address",5.16742506,2.325e-05,,true,0x25,false
"I2C","data",5.16745375,2.31875e-05,0x40,true,,
"I2C","start",5.16748256,6.24999993e-08,,,,
"I2C","address",5.16748519,2.325e-05,,true,0x25,true
"I2C","data",5.16751862,2.31875e-05,0x00,false,,
"I2C","stop",5.16754475,6.25000002e-08,,,,
"I2C","start",5.16755019,6.24999993e-08,,,,
"I2C","address",5.16755275,2.325e-05,,true,0x25,false
"I2C","data",5.16758144,2.31875e-05,0x00,true,,
"I2C","start",5.16761025,6.25000002e-08,,,,
"I2C","address",5.16761287,2.325e-05,,true,0x25,true
"I2C","data",5.16764644,2.31875e-05,0xA5,true,,
"I2C","data",5.16767106,2.325e-05,0x03,true,,
"I2C","data",5.16769581,2.325e-05,0x00,true,,
"I2C","data",5.16772056,2.325e-05,0x00,true,,
"I2C","data",5.16774531,2.325e-05,0x28,true,,
"I2C","data",5.16777,2.33125e-05,0xEF,true,,
"I2C","data",5.16779475,2.325e-05,0x5B,true,,
"I2C","data",5.1678195,2.325e-05,0x00,true,,
"I2C","data",5.16784425,2.325e-05,0x03,true,,
"I2C","data",5.167869,2.325e-05,0x00,true,,
"I2C","data",5.16789375,2.325e-05,0x00,true,,
"I2C","data",5.16791844,2.325e-05,0x00,true,,
"I2C","data",5.16794319,2.325e-05,0x40,true,,
"I2C","data",5.16796794,2.325e-05,0x0D,true,,
"I2C","data",5.16799269,2.325e-05,0x03,true,,
"I2C","data",5.16801744,2.325e-05,0x00,true,,
"I2C","data",5.16804213,2.325e-05,0x01,true,,
"I2C","data",5.16806688,2.325e-05,0x00,true,,
"I2C","data",5.16809162,2.325e-05,0x01,true,,
"I2C","data",5.16811638,2.325e-05,0x00,true,,
"I2C","data",5.16814113,2.325e-05,0x80,true,,
"I2C","data",5.16816581,2.33125e-05,0x8D,true,,
"I2C","data",5.16819056,2.325e-05,0x5B,true,,
"I2C","data",5.16821531,2.325e-05,0x00,true,,
"I2C","data",5.16824006,2.325e-05,0x20,true,,
"I2C","data",5.16826481,2.325e-05,0xBF,true,,
"I2C","data",5.16828956,2.325e-05,0x02,true,,
"I2C","data",5.16831425,2.325e-05,0x00,true,,
"I2C","data",5.168339,2.325e-05,0x00,true,,
"I2C","data",5.16836375,2.325e-05,0x12,true,,
"I2C","data",5.1683885,2.325e-05,0x7A,true,,
"I2C","data",5.16841325,2.325e-05,0x00,true,,
"I2C","data",5.168438,2.325e-05,0x60,true,,
"I2C","data",5.16846269,2.325e-05,0xE3,true,,
"I2C","data",5.16848744,2.325e-05,0x16,true,,
"I2C","data",5.16851219,2.325e-05,0x00,true,,
"I2C","data",5.16853694,2.325e-05,0x30,true,,
"I2C","data",5.16856162,2.33125e-05,0x11,true,,
"I2C","data",5.16858638,2.325e-05,0x00,true,,
"I2C","data",5.16861112,2.325e-05,0x00,true,,
"I2C","data",5.16863587,2.325e-05,0xD0,true,,
"I2C","data",5.16866063,2.325e-05,0xEE,true,,
"I2C","data",5.16868531,2.33125e-05,0xFF,true,,
"I2C","data",5.16871006,2.325e-05,0xFF,true,,
"I2C","data",5.16873481,2.325e-05,0x20,true,,
"I2C","data",5.16875956,2.325e-05,0x03,true,,
"I2C","data",5.16878431,2.325e-05,0xD0,true,,
"I2C","data",5.16880906,2.325e-05,0x07,true,,
"I2C","data",5.16883381,2.325e-05,0x64,true,,
"I2C","data",5.1688585,2.325e-05,0x00,true,,
"I2C","data",5.16888325,2.325e-05,0xF4,true,,
"I2C","data",5.168908,2.325e-05,0x01,true,,
"I2C","data",5.16893275,2.325e-05,0x00,true,,
"I2C","data",5.1689575,2.325e-05,0x00,true,,
"I2C","data",5.16898225,2.325e-05,0x00,true,,
"I2C","data",5.16900694,2.33125e-05,0x00,true,,
"I2C","data",5.16903169,2.325e-05,0x00,true,,
"I2C","data",5.16905644,2.325e-05,0x00,true,,
"I2C","data",5.16908119,2.325e-05,0x00,true,,
"I2C","data",5.16910594,2.325e-05,0x00,true,,
"I2C","data",5.16913069,2.325e-05,0x00,true,,
"I2C","data",5.16915544,2.325e-05,0x00,true,,
"I2C","data",5.16918012,2.33125e-05,0x00,true,,
"I2C","data",5.16920488,2.325e-05,0x00,true,,
"I2C","data",5.16922962,2.325e-05,0x00,true,,
"I2C","data",5.16925438,2.325e-05,0x40,true,,
"I2C","data",5.16927913,2.325e-05,0x00,true,,
"I2C","data",5.16930387,2.325e-05,0x00,true,,
"I2C","data",5.16932863,2.325e-05,0x00,true,,
"I2C","data",5.16935331,2.33125e-05,0x00,true,,
"I2C","data",5.16937806,2.325e-05,0x00,true,,
"I2C","data",5.16940281,2.325e-05,0x01,true,,
"I2C","data",5.16942756,2.325e-05,0x00,true,,
"I2C","data",5.16945231,2.325e-05,0x00,true,,
"I2C","data",5.169477,2.33125e-05,0x00,true,,
"I2C","data",5.16950175,2.325e-05,0x00,true,,
"I2C","data",5.1695265,2.325e-05,0x00,true,,
"I2C","data",5.16955125,2.325e-05,0x00,true,,
"I2C","data",5.169576,2.325e-05,0x00,true,,
"I2C","data",5.16960069,2.325e-05,0x00,true,,
"I2C","data",5.16962544,2.325e-05,0x00,true,,
"I2C","data",5.16965019,2.325e-05,0x00,true,,
"I2C","data",5.16967494,2.325e-05,0x00,true,,
"I2C","data",5.16969962,2.33125e-05,0x00,true,,
"I2C","data",5.16972438,2.325e-05,0x00,true,,
"I2C","data",5.16974913,2.325e-05,0x00,true,,
"I2C","data",5.16977387,2.325e-05,0x00,true,,
"I2C","data",5.16979863,2.325e-05,0x00,true,,
"I2C","data",5.16982331,2.33125e-05,0x00,true,,
"I2C","data",5.16984806,2.325e-05,0x00,true,,
"I2C","data",5.16987281,2.325e-05,0x00,true,,
"I2C","data",5.16989756,2.325e-05,0x00,true,,
"I2C","data",5.16992231,2.325e-05,0x00,true,,
"I2C","data",5.169947,2.325e-05,0x00,true,,
"I2C","data",5.16997175,2.325e-05,0x00,true,,
"I2C","data",5.1699965,2.325e-05,0x00,false,,
"I2C","stop",5.17002269,6.24999993e-08,,,,
"I2C","start",5.17002812,6.25000002e-08,,,,
"I2C","address",5.17003075,2.325e-05,,true,0x25,false
"I2C","data",5.1700595,2.31875e-05,0x40,true,,
"I2C","start",5.17008831,6.24999993e-08,,,,
"I2C","address",5.17009094,2.325e-05,,true,0x25,true
"I2C","data",5.17012438,2.31875e-05,0x00,false,,
"I2C","stop",5.1701505,6.25000002e-08,,,,
"I2C","start",5.46807325,6.25000002e-08,,,,
"I2C","address",5.46807588,2.325e-05,,true,0x25,false
"I2C","stop",5.46810594,6.25000002e-08,,,,
"I2C","start",5.46811113,6.24999993e-08,,,,
"I2C","address",5.46811369,2.33125e-05,,true,0x25,false
"I2C","data",5.46814256,2.3125e-05,0x00,true,,
"I2C","start",5.46817119,6.25000002e-08,,,,
"I2C","address",5.46817381,2.325e-05,,true,0x25,true
"I2C","data",5.46820731,2.325e-05,0xA5,true,,
"I2C","data",5.46823206,2.325e-05,0x03,false,,
"I2C","stop",5.46825825,6.25000002e-08,,,,
"I2C","start",5.46826394,6.24999993e-08,,,,
"I2C","address",5.4682665,2.325e-05,,true,0x25,false
"I2C","data",5.46829525,2.325e-05,0x40,true,,
"I2C","start",5.468324,6.25000002e-08,,,,
"I2C","address",5.46832663,2.325e-05,,true,0x25,true
"I2C","data",5.46836006,2.31875e-05,0x00,false,,
"I2C","stop",5.46838619,6.24999993e-08,,,,
"I2C","start",5.46839175,6.24999993e-08,,,,
"I2C","address",5.46839431,2.33125e-05,,true,0x25,false
"I2C","data",5.46842306,2.3125e-05,0x00,true,,
"I2C","start",5.46845169,6.25000002e-08,,,,
"I2C","address",5.46845431,2.325e-05,,true,0x25,true
"I2C","data",5.46848788,2.31875e-05,0xA5,true,,
"I2C","data",5.46851256,2.325e-05,0x03,true,,
"I2C","data",5.46853725,2.33125e-05,0x00,true,,
"I2C","data",5.468562,2.325e-05,0x00,true,,
"I2C","data",5.46858675,2.325e-05,0x28,true,,
"I2C","data",5.4686115,2.325e-05,0xEF,true,,
"I2C","data",5.46863625,2.325e-05,0x5B,true,,
"I2C","data",5.468661,2.325e-05,0x00,true,,
"I2C","data",5.46868569,2.33125e-05,0x03,true,,
"I2C","data",5.46871044,2.325e-05,0x00,true,,
"I2C","data",5.46873519,2.325e-05,0x00,true,,
"I2C","data",5.46875994,2.325e-05,0x00,true,,
"I2C","data",5.46878469,2.325e-05,0x40,true,,
"I2C","data",5.46880944,2.325e-05,0x0D,true,,
"I2C","data",5.46883412,2.325e-05,0x03,true,,
"I2C","data",5.46885887,2.325e-05,0x00,true,,
"I2C","data",5.46888363,2.325e-05,0x01,true,,
"I2C","data",5.46890837,2.325e-05,0x00,true,,
"I2C","data",5.46893313,2.325e-05,0x01,true,,
"I2C","data",5.46895781,2.325e-05,0x00,true,,
"I2C","data",5.46898256,2.325e-05,0x80,true,,
"I2C","data",5.46900731,2.325e-05,0x8D,true,,
"I2C","data",5.46903206,2.325e-05,0x5B,true,,
"I2C","data",5.46905681,2.325e-05,0x00,true,,
"I2C","data",5.4690815,2.325e-05,0x20,true,,
"I2C","data",5.46910625,2.325e-05,0xBF,true,,
"I2C","data",5.469131,2.325e-05,0x02,true,,
"I2C","data",5.46915575,2.325e-05,0x00,true,,
"I2C","data",5.4691805,2.325e-05,0x00,true,,
"I2C","data",5.46920525,2.325e-05,0x12,true,,
"I2C","data",5.46922994,2.325e-05,0x7A,true,,
"I2C","data",5.46925469,2.325e-05,0x00,true,,
"I2C","data",5.46927944,2.325e-05,0x60,true,,
"I2C","data",5.46930419,2.325e-05,0xE3,true,,
"I2C","data",5.46932894,2.325e-05,0x16,true,,
"I2C","data",5.46935369,2.325e-05,0x00,true,,
"I2C","data",5.46937837,2.325e-05,0x30,true,,
"I2C","data",5.46940313,2.325e-05,0x11,true,,
"I2C","data",5.46942788,2.325e-05,0x00,true,,
"I2C","data",5.46945262,2.325e-05,0x00,true,,
"I2C","data",5.46947731,2.325e-05,0xD0,true,,
"I2C","data",5.46950206,2.325e-05,0xEE,true,,
"I2C","data",5.46952681,2.325e-05,0xFF,true,,
"I2C","data",5.46955156,2.325e-05,0xFF,true,,
"I2C","data",5.46957631,2.325e-05,0x20,true,,
"I2C","data",5.469601,2.325e-05,0x03,true,,
"I2C","data",5.46962575,2.325e-05,0xD0,true,,
"I2C","data",5.4696505,2.325e-05,0x07,true,,
"I2C","data",5.46967525,2.325e-05,0x64,true,,
"I2C","data",5.4697,2.325e-05,0x00,true,,
"I2C","data",5.46972469,2.33125e-05,0xF4,true,,
"I2C","data",5.46974944,2.325e-05,0x01,true,,
"I2C","data",5.46977419,2.325e-05,0x00,true,,
"I2C","data",5.46979894,2.325e-05,0x00,true,,
"I2C","data",5.46982369,2.325e-05,0x00,true,,
"I2C","data",5.46984837,2.33125e-05,0x00,true,,
"I2C","data",5.46987313,2.325e-05,0x00,true,,
"I2C","data",5.46989788,2.325e-05,0x00,true,,
